project_id	case_id	case_submitter_id	sample_id	sample_submitter_id	portion_id	portion_submitter_id	analyte_id	analyte_submitter_id	a260_a280_ratio	amount	analyte_quantity	analyte_type	analyte_type_id	analyte_volume	concentration	experimental_protocol_type	normal_tumor_genotype_snp_match	ribosomal_rna_28s_16s_ratio	rna_integrity_number	spectrophotometer_method	state	well_number
HCMI-CMDC	c7343e5c-95ef-492b-a53d-44ccc9b7d6ee	HCM-SANG-0307-C15	2ed6c94a-6e75-41a1-8c7b-1657b338ffbf	HCM-SANG-0307-C15-85A-01D-A80T-32	cee79862-958c-5553-ab01-294e4dd4966f	'--	0de585ee-9d99-5ee6-b4af-42275fb55e94	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
HCMI-CMDC	c7343e5c-95ef-492b-a53d-44ccc9b7d6ee	HCM-SANG-0307-C15	8f162a56-e02a-41cb-9cc2-4a45adaccdeb	HCM-SANG-0307-C15-10A	bd39cb83-eada-42a9-86a0-cc6bf0c399b0	HCM-SANG-0307-C15-10A-01	6b4a3ab1-befb-414a-bbff-d24b9d040c41	HCM-SANG-0307-C15-10A-01D	'--	'--	'--	DNA	D	'--	0.1	Pre-extracted DNA received by TSS	Yes	'--	'--	PicoGreen	released	'--
HCMI-CMDC	c7343e5c-95ef-492b-a53d-44ccc9b7d6ee	HCM-SANG-0307-C15	c8c64737-e87c-4d58-a626-21fbff56d319	HCM-SANG-0307-C15-08A-01D-A80T-32	301370d9-fc0e-5b9b-9b22-fedc42169698	'--	819f66f6-db2b-5755-ba9c-c09336525871	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
HCMI-CMDC	c7343e5c-95ef-492b-a53d-44ccc9b7d6ee	HCM-SANG-0307-C15	ea31a634-9ed1-4659-8b93-6a1d742f21ff	HCM-SANG-0307-C15-01A	ae0410bd-5d52-49fc-a905-e8fcf6f79806	HCM-SANG-0307-C15-01A-01	5f08c9ef-005c-4dee-bb6b-0158bf9a9cec	HCM-SANG-0307-C15-01A-01R	1.98	'--	'--	RNA	R	'--	0.17	'--	Yes	3.5	6.5	UV Spec	released	'--
HCMI-CMDC	c7343e5c-95ef-492b-a53d-44ccc9b7d6ee	HCM-SANG-0307-C15	f52fcff9-71db-404c-b063-53ffa25bcaf8	HCM-SANG-0307-C15-85A-01R-A80W-32	8901dd23-fa2c-5a3c-bcd4-e632f16000ef	'--	ee8bd674-2455-57bc-8a36-99ecb5b683d9	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
HCMI-CMDC	c7343e5c-95ef-492b-a53d-44ccc9b7d6ee	HCM-SANG-0307-C15	f637a737-b798-43dd-b220-9681eed29c1f	HCM-SANG-0307-C15-85A	218545c9-645c-50ea-8396-9bbf0cfcb768	'--	6bd4b15d-385b-4986-8bff-4091df2c5de7	HCM-SANG-0307-C15-85A-01D	'--	'--	'--	DNA	D	'--	0.16	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	'--
HCMI-CMDC	c7343e5c-95ef-492b-a53d-44ccc9b7d6ee	HCM-SANG-0307-C15	f637a737-b798-43dd-b220-9681eed29c1f	HCM-SANG-0307-C15-85A	b54845fe-300e-5a22-82f7-943988d6d775	'--	c0ea8613-9828-4a8c-b04a-e2f52c945d80	HCM-SANG-0307-C15-85A-01R	2.33	'--	'--	RNA	R	'--	0.16	mirVana (Allprep DNA) RNA	Yes	2.07	9.7	UV Spec	released	'--
HCMI-CMDC	c7a011a7-e72c-4535-8367-43d07d80fb67	HCM-SANG-0274-C18	5e5eb121-98bb-4b11-a598-9aaabff4de94	HCM-SANG-0274-C18-85A-01R-A80W-32	a05437e1-3b0f-5c50-a888-01eba50d0d5b	'--	46acd737-88f4-5b52-a305-8e6e5a702acc	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
HCMI-CMDC	c7a011a7-e72c-4535-8367-43d07d80fb67	HCM-SANG-0274-C18	6dda6608-b06d-40e6-98cf-d9dde62e4b31	HCM-SANG-0274-C18-85A	8e2b0b3c-cf97-5d4c-bc15-2c1305eac939	'--	3f258713-b5cf-40df-8716-de9428270b1d	HCM-SANG-0274-C18-85A-01R	1.8	'--	'--	RNA	R	'--	0.15	mirVana (Allprep DNA) RNA	Yes	1.74	9.8	UV Spec	released	'--
HCMI-CMDC	c7a011a7-e72c-4535-8367-43d07d80fb67	HCM-SANG-0274-C18	6dda6608-b06d-40e6-98cf-d9dde62e4b31	HCM-SANG-0274-C18-85A	47cb05a3-48fb-532c-b535-ebe61eed311d	'--	95a80b89-97d3-4766-9267-edc5ee1bbeef	HCM-SANG-0274-C18-85A-01D	'--	'--	'--	DNA	D	'--	0.14	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	'--
HCMI-CMDC	c7a011a7-e72c-4535-8367-43d07d80fb67	HCM-SANG-0274-C18	8e3ed39f-b022-4134-ba89-2e5b11cc9d8b	HCM-SANG-0274-C18-85A-01D-A80T-32	c533fc91-84da-5c26-a7f0-5b1ee839f36c	'--	b7f69386-e525-5425-8975-cd59a279f086	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
HCMI-CMDC	c7a011a7-e72c-4535-8367-43d07d80fb67	HCM-SANG-0274-C18	bccfe398-88b9-4a4f-afa7-aa905f1f2fd6	HCM-SANG-0274-C18-01A-01D-A80T-32	08f62d64-7544-5ce6-a8c5-9c13b2a3af76	'--	4ad61399-5c7a-5fd0-93ff-13deb796fe69	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
HCMI-CMDC	c7a011a7-e72c-4535-8367-43d07d80fb67	HCM-SANG-0274-C18	bdca7397-cf9e-4e90-a5f3-5fdc912793fb	HCM-SANG-0274-C18-10A-01D-A80T-32	4a15af5f-10b3-5020-9dc6-49a9d84c148d	'--	6b2a9f90-6fbc-5a06-b7e1-e796a5c8b2b2	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
HCMI-CMDC	c7a011a7-e72c-4535-8367-43d07d80fb67	HCM-SANG-0274-C18	d532ad65-2bab-4474-93cd-f4ccd91e3b35	HCM-SANG-0274-C18-10A	50b439af-3490-48f2-8a9c-2d2757bc8470	HCM-SANG-0274-C18-10A-01	423a1189-4920-44ff-b680-dc161eabbaaf	HCM-SANG-0274-C18-10A-01D	'--	'--	'--	DNA	D	'--	0.15	Pre-extracted DNA received by TSS	Yes	'--	'--	PicoGreen	released	'--
HCMI-CMDC	c7b268b6-2c22-4225-943f-0690b37db259	HCM-SANG-0291-C15	00feb935-fb0b-45f0-b9b5-ce1a6d05978a	HCM-SANG-0291-C15-85A-01D-A80T-32	8aa02f4f-aae2-57e9-8ee3-4191531f2bb6	'--	d12815b1-0430-52ae-83c0-4496beacf7a6	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
HCMI-CMDC	c7b268b6-2c22-4225-943f-0690b37db259	HCM-SANG-0291-C15	159fee66-3cdf-427e-b327-25debe94fa3b	HCM-SANG-0291-C15-10A-01D-A80T-32	c8b8a7a8-4a8b-5f2b-bf41-eabc6268fa11	'--	95e3057d-fcb2-56c9-a485-c43325726a5f	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
HCMI-CMDC	c7b268b6-2c22-4225-943f-0690b37db259	HCM-SANG-0291-C15	497d9ee4-6117-467f-bbe1-1c3c338aa930	HCM-SANG-0291-C15-10A	eb14f8cc-aabc-4f3b-8988-0ca0434a34a5	HCM-SANG-0291-C15-10A-01	efa3aa8e-9136-4fbf-97e9-7b4c2394b6a9	HCM-SANG-0291-C15-10A-01D	'--	'--	'--	DNA	D	'--	0.12	Pre-extracted DNA received by TSS	Yes	'--	'--	PicoGreen	released	'--
HCMI-CMDC	c7b268b6-2c22-4225-943f-0690b37db259	HCM-SANG-0291-C15	8b03c5bf-12f2-4153-8207-255cfeae158f	HCM-SANG-0291-C15-85A	68fa45b2-6099-5c40-b5e7-7b32a21ab29c	'--	8b413694-21ba-4e41-8ce8-37bb0357ce8b	HCM-SANG-0291-C15-85A-01R	1.93	'--	'--	RNA	R	'--	0.18	mirVana (Allprep DNA) RNA	Yes	1.8	9.6	UV Spec	released	'--
HCMI-CMDC	c7b268b6-2c22-4225-943f-0690b37db259	HCM-SANG-0291-C15	8b03c5bf-12f2-4153-8207-255cfeae158f	HCM-SANG-0291-C15-85A	3e620b9d-b1db-5790-9d38-95867bc9bb91	'--	fb976f3e-ac54-475b-96cd-9be413996759	HCM-SANG-0291-C15-85A-01D	'--	'--	'--	DNA	D	'--	0.15	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	'--
HCMI-CMDC	c7b268b6-2c22-4225-943f-0690b37db259	HCM-SANG-0291-C15	c5b4c4f2-f616-4b94-9607-e01037b42de9	HCM-SANG-0291-C15-85A-01R-A80W-32	51cedaa5-482b-54d3-8049-22bdfbc06ced	'--	2e96de74-98e8-522c-b0c9-3807c99998de	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
HCMI-CMDC	c811d6dd-992f-435a-80ec-b282a2e38aad	HCM-BROD-0003-C71	06a8df92-3a9c-42b4-bf31-48454c977d23	HCM-BROD-0003-C71-10A	18fd7489-b4ee-4ad9-88ad-82b3e5d31758	HCM-BROD-0003-C71-10A-01	caef54e0-3b22-4a7e-8e23-3e4a22167a07	HCM-BROD-0003-C71-10A-01D	'--	'--	'--	DNA	D	'--	0.17	Pre-extracted DNA received by TSS	Yes	'--	'--	PicoGreen	released	'--
HCMI-CMDC	c811d6dd-992f-435a-80ec-b282a2e38aad	HCM-BROD-0003-C71	2806c4d8-b460-46b9-aed0-989aafcbc968	HCM-BROD-0003-C71-01A	527bf7ef-fba0-475f-99b6-b292f1effb8c	HCM-BROD-0003-C71-01A-01	b51dfa34-0700-4f76-9a28-25a6db4212bc	HCM-BROD-0003-C71-01A-01R	1.87	'--	'--	RNA	R	'--	0.17	mirVana (Allprep DNA) RNA	Yes	1.6	9.1	UV Spec	released	'--
HCMI-CMDC	c811d6dd-992f-435a-80ec-b282a2e38aad	HCM-BROD-0003-C71	2806c4d8-b460-46b9-aed0-989aafcbc968	HCM-BROD-0003-C71-01A	527bf7ef-fba0-475f-99b6-b292f1effb8c	HCM-BROD-0003-C71-01A-01	be93bad3-f4aa-475d-b0de-1d53852db579	HCM-BROD-0003-C71-01A-01D	'--	'--	'--	DNA	D	'--	0.15	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	'--
HCMI-CMDC	c811d6dd-992f-435a-80ec-b282a2e38aad	HCM-BROD-0003-C71	9c5c9484-ddec-4365-932d-f88ccfa91d15	HCM-BROD-0003-C71-86A	4504535d-25ad-561a-8971-9683e22acb29	'--	167bbfe5-6536-4657-aa96-8feee85f8e2a	HCM-BROD-0003-C71-86A-01D	'--	'--	'--	DNA	D	'--	0.16	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	'--
HCMI-CMDC	c811d6dd-992f-435a-80ec-b282a2e38aad	HCM-BROD-0003-C71	9c5c9484-ddec-4365-932d-f88ccfa91d15	HCM-BROD-0003-C71-86A	a4940d98-0f10-5ba0-97d0-3f6201bf2818	'--	3cde99c6-f565-4fc3-9c53-61d959356c09	HCM-BROD-0003-C71-86A-01R	1.86	'--	'--	RNA	R	'--	0.18	mirVana (Allprep DNA) RNA	Yes	1.72	9.8	UV Spec	released	'--
HCMI-CMDC	c811d6dd-992f-435a-80ec-b282a2e38aad	HCM-BROD-0003-C71	9fd2d3ee-b3b9-4d94-87a4-247801cbe90c	HCM-BROD-0003-C71-85B	4357d8fe-0c6e-5a9c-841d-1ebcbf47e216	'--	8d3f5f11-0f08-4b1a-9fd8-bdd33aa385cb	HCM-BROD-0003-C71-85B-01D	'--	'--	'--	DNA	D	'--	0.05	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	'--
HCMI-CMDC	c811d6dd-992f-435a-80ec-b282a2e38aad	HCM-BROD-0003-C71	9fd2d3ee-b3b9-4d94-87a4-247801cbe90c	HCM-BROD-0003-C71-85B	5fc45c74-b2ff-5c20-96d2-00911f643bc6	'--	910cea2b-3951-422e-9800-4cfc0e1e725d	HCM-BROD-0003-C71-85B-01R	1.8	'--	'--	RNA	R	'--	0.1	mirVana (Allprep DNA) RNA	Yes	1.33	8.7	UV Spec	released	'--
HCMI-CMDC	c992b973-299c-49d0-b5b5-3bdabb7ef575	HCM-CSHL-0147-C24	5cf9a6d0-ec30-4b48-8494-0d9526af3641	HCM-CSHL-0147-C24-10A	24998281-fcfb-444a-9cc6-919891f33f90	HCM-CSHL-0147-C24-10A-01	5f3de004-2ebd-4830-9173-0321f9200b23	HCM-CSHL-0147-C24-10A-01D	'--	'--	'--	DNA	D	'--	0.14	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	'--
HCMI-CMDC	c992b973-299c-49d0-b5b5-3bdabb7ef575	HCM-CSHL-0147-C24	7f773a64-ed72-4500-9c86-e32676c91746	HCM-CSHL-0147-C24-85A	65d4f979-d5ef-5ad8-b474-f6cd82058bf5	'--	5d8513b5-810c-439b-a5dd-7f1c5b0f6b49	HCM-CSHL-0147-C24-85A-01D	'--	'--	'--	DNA	D	'--	0.07	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	'--
HCMI-CMDC	c992b973-299c-49d0-b5b5-3bdabb7ef575	HCM-CSHL-0147-C24	7f773a64-ed72-4500-9c86-e32676c91746	HCM-CSHL-0147-C24-85A	950caeba-5a01-5e36-b6ef-dd1d1f675ae6	'--	ddb75fb2-1403-4b19-8d6e-e6e4df822b6f	HCM-CSHL-0147-C24-85A-01R	1.98	'--	'--	RNA	R	'--	0.15	mirVana (Allprep DNA) RNA	Yes	1.25	8.4	UV Spec	released	'--
HCMI-CMDC	c992b973-299c-49d0-b5b5-3bdabb7ef575	HCM-CSHL-0147-C24	a061dc07-83e1-4075-b3c6-d6343929dc60	HCM-CSHL-0147-C24-01A	0649d33e-b708-435e-86c7-68439ab05449	HCM-CSHL-0147-C24-01A-11	24f0bc2d-9658-4f5f-a9f7-3ece860b0815	HCM-CSHL-0147-C24-01A-11D	'--	'--	'--	DNA	D	'--	0.14	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	'--
HCMI-CMDC	c992b973-299c-49d0-b5b5-3bdabb7ef575	HCM-CSHL-0147-C24	a061dc07-83e1-4075-b3c6-d6343929dc60	HCM-CSHL-0147-C24-01A	0649d33e-b708-435e-86c7-68439ab05449	HCM-CSHL-0147-C24-01A-11	43690285-454c-4c5c-be0f-6fb9703f5d09	HCM-CSHL-0147-C24-01A-11R	1.92	'--	'--	RNA	R	'--	0.16	mirVana (Allprep DNA) RNA	Yes	1.65	8.1	UV Spec	released	'--
HCMI-CMDC	cad9953c-7293-4699-9c47-3e24bc592f9a	HCM-BROD-0104-C71	11d602a2-8580-4a41-8ea6-36edc0d2fe23	HCM-BROD-0104-C71-85B	5c009e51-5a91-5a43-a79f-0069b4502442	'--	4369a63d-4d92-4e2a-8208-a14b09917f28	HCM-BROD-0104-C71-85B-01D	'--	'--	'--	DNA	D	'--	0.12	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	'--
HCMI-CMDC	cad9953c-7293-4699-9c47-3e24bc592f9a	HCM-BROD-0104-C71	11d602a2-8580-4a41-8ea6-36edc0d2fe23	HCM-BROD-0104-C71-85B	cae362e7-9e45-549d-9419-c251fa2f9b9c	'--	b203fe6e-8df1-47f4-9b5f-d08afdf988d7	HCM-BROD-0104-C71-85B-01R	1.44	'--	'--	RNA	R	'--	0.15	mirVana (Allprep DNA) RNA	Yes	2.2	9.6	UV Spec	released	'--
HCMI-CMDC	cad9953c-7293-4699-9c47-3e24bc592f9a	HCM-BROD-0104-C71	d5816ec8-588f-4e23-9061-e4c2864f865f	HCM-BROD-0104-C71-10A	817b4ddf-ab61-49a4-a4c5-e95a49a14628	HCM-BROD-0104-C71-10A-01	6cfaed1b-2c73-4b51-a2b4-8ef4f9a39e74	HCM-BROD-0104-C71-10A-01D	'--	'--	'--	DNA	D	'--	0.17	Pre-extracted DNA received by TSS	Yes	'--	'--	PicoGreen	released	'--
HCMI-CMDC	cad9953c-7293-4699-9c47-3e24bc592f9a	HCM-BROD-0104-C71	d8aa45fc-6525-4a57-bd07-9bb05c1e0641	HCM-BROD-0104-C71-01A	8fa4517d-36aa-48d5-a71e-bfbc3b9c319d	HCM-BROD-0104-C71-01A-11	3d7e8d4b-2ab4-4cc2-a7db-8c414b677448	HCM-BROD-0104-C71-01A-11D	'--	'--	'--	DNA	D	'--	0.15	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	'--
HCMI-CMDC	cd6f37d5-d192-48b9-a63f-54d8d1e810c6	HCM-CSHL-0064-C18	02d4498f-c351-4312-beef-78e9e2553fbc	HCM-CSHL-0064-C18-10A	bae30183-6782-468c-9d07-1b7b8c600137	HCM-CSHL-0064-C18-10A-01	9b3637f1-fa28-4d08-b77f-7f01651d403b	HCM-CSHL-0064-C18-10A-01D	'--	'--	'--	DNA	D	'--	0.14	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	'--
HCMI-CMDC	cd6f37d5-d192-48b9-a63f-54d8d1e810c6	HCM-CSHL-0064-C18	0695eb75-4f5b-4212-be1c-563a7ef2978f	HCM-CSHL-0064-C18-86A	e0b44bd9-35ad-5b0c-bb98-dfb69faaa768	'--	5cb61d37-c137-4c73-840f-0e61f488ea88	HCM-CSHL-0064-C18-86A-01R	1.86	'--	'--	RNA	R	'--	0.16	mirVana (Allprep DNA) RNA	Yes	1.77	9.8	UV Spec	released	'--
HCMI-CMDC	cd6f37d5-d192-48b9-a63f-54d8d1e810c6	HCM-CSHL-0064-C18	0695eb75-4f5b-4212-be1c-563a7ef2978f	HCM-CSHL-0064-C18-86A	ec20e397-7c42-5d9d-a1e7-c797d5692f2c	'--	7947f80c-cb62-4560-bbb0-9f80dcd392fc	HCM-CSHL-0064-C18-86A-01D	'--	'--	'--	DNA	D	'--	0.17	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	'--
HCMI-CMDC	cd6f37d5-d192-48b9-a63f-54d8d1e810c6	HCM-CSHL-0064-C18	2be86365-0cfa-4a1a-ab51-6d6ac2449e59	HCM-CSHL-0064-C18-85A	c0fc7e64-6131-5cc3-a41d-24455e048d7e	'--	111bdaa3-3c7d-4ec2-bc88-11d4bba76171	HCM-CSHL-0064-C18-85A-01D	'--	'--	'--	DNA	D	'--	0.14	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	'--
HCMI-CMDC	cd6f37d5-d192-48b9-a63f-54d8d1e810c6	HCM-CSHL-0064-C18	2be86365-0cfa-4a1a-ab51-6d6ac2449e59	HCM-CSHL-0064-C18-85A	a8fba1fe-daa4-59ec-b509-6692a8fb8a18	'--	a244537a-83a7-4f9a-b1f8-c7b4733ff22e	HCM-CSHL-0064-C18-85A-01R	2.1	'--	'--	RNA	R	'--	0.15	mirVana (Allprep DNA) RNA	Yes	1.57	9.7	UV Spec	released	'--
HCMI-CMDC	cd6f37d5-d192-48b9-a63f-54d8d1e810c6	HCM-CSHL-0064-C18	cfae2bc8-5218-4fa2-a31f-2e8bb99f36d0	HCM-CSHL-0064-C18-01A	c2737850-e7f1-419c-97a4-fb075e32f274	HCM-CSHL-0064-C18-01A-01	1cbe4473-4002-467e-8320-63e17206a0da	HCM-CSHL-0064-C18-01A-01D	'--	'--	'--	DNA	D	'--	0.14	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	'--
HCMI-CMDC	cd6f37d5-d192-48b9-a63f-54d8d1e810c6	HCM-CSHL-0064-C18	cfae2bc8-5218-4fa2-a31f-2e8bb99f36d0	HCM-CSHL-0064-C18-01A	c2737850-e7f1-419c-97a4-fb075e32f274	HCM-CSHL-0064-C18-01A-01	8e651472-0950-4cd1-b2ef-3af2d951a9f8	HCM-CSHL-0064-C18-01A-01R	1.84	'--	'--	RNA	R	'--	0.18	mirVana (Allprep DNA) RNA	Yes	1.36	7.0	UV Spec	released	'--
HCMI-CMDC	ce4c2cc5-ddbb-4870-a879-5b98305a9d2d	HCM-BROD-0574-C71	a1f4beff-3a2e-4eb4-859d-628616b44ef8	HCM-BROD-0574-C71-85B	f48631f0-5642-5287-a6c5-afe740ecee91	'--	02b9c852-07dc-408a-9647-2c890f49025a	HCM-BROD-0574-C71-85B-01R	1.75	'--	'--	RNA	R	'--	0.16	mirVana (Allprep DNA) RNA	Yes	2.2	10.0	UV Spec	released	'--
HCMI-CMDC	ce4c2cc5-ddbb-4870-a879-5b98305a9d2d	HCM-BROD-0574-C71	a1f4beff-3a2e-4eb4-859d-628616b44ef8	HCM-BROD-0574-C71-85B	057690f1-3da9-5e12-976e-7063f363aa78	'--	fdaea449-6017-4850-b2ee-e948c25f8914	HCM-BROD-0574-C71-85B-01D	'--	'--	'--	DNA	D	'--	0.16	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	'--
HCMI-CMDC	ce4c2cc5-ddbb-4870-a879-5b98305a9d2d	HCM-BROD-0574-C71	c4a2c310-cb39-4a96-ac1e-4f8d3290190c	HCM-BROD-0574-C71-10A	aa00996e-905d-4048-944f-90d9fc56d2b8	HCM-BROD-0574-C71-10A-01	e6e94571-5731-4631-a333-1a906dc89053	HCM-BROD-0574-C71-10A-01D	'--	'--	'--	DNA	D	'--	0.17	Pre-extracted DNA received by TSS	Yes	'--	'--	PicoGreen	released	'--
HCMI-CMDC	cf3e235e-676c-45de-a746-2ea45fd2142f	HCM-SANG-0282-C18	2902c855-f9ec-45ff-8ae9-c99be07be804	HCM-SANG-0282-C18-85A-01D-A80T-32	797e289b-bd57-5b0b-bae2-6e844f0504d3	'--	bef746a2-f749-5dc4-b175-5529658fea21	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
HCMI-CMDC	cf3e235e-676c-45de-a746-2ea45fd2142f	HCM-SANG-0282-C18	381c5c1a-c30b-4605-b05e-506b67d59e67	HCM-SANG-0282-C18-10A	7f8c0918-6e65-4428-8273-1de91ce3e38a	HCM-SANG-0282-C18-10A-01	809d77d8-eee5-4219-977a-bc427f85f7bf	HCM-SANG-0282-C18-10A-01D	'--	'--	'--	DNA	D	'--	0.18	Pre-extracted DNA received by TSS	Yes	'--	'--	PicoGreen	released	'--
HCMI-CMDC	cf3e235e-676c-45de-a746-2ea45fd2142f	HCM-SANG-0282-C18	3c788c67-b747-4764-8e5a-2c3b53ea3d07	HCM-SANG-0282-C18-85B	99b151d4-d851-53c9-8dc5-e539b1a5cded	'--	c362a281-6b18-49e8-b0c8-72497ec9b8ac	HCM-SANG-0282-C18-85B-01D	'--	'--	'--	DNA	D	'--	0.25	Pre-extracted DNA received by TSS	Yes	'--	'--	PicoGreen	released	'--
HCMI-CMDC	cf3e235e-676c-45de-a746-2ea45fd2142f	HCM-SANG-0282-C18	433812d1-0b52-46a5-932b-fa0ed527d157	HCM-SANG-0282-C18-85A	0b073bb0-adcb-5490-b660-1a51d02323ba	'--	3ce3fd63-352c-48de-9672-b13dd20ab9a3	HCM-SANG-0282-C18-85A-01R	2.46	'--	'--	RNA	R	'--	0.07	mirVana (Allprep DNA) RNA	Yes	1.5	9.0	UV Spec	released	'--
HCMI-CMDC	cf3e235e-676c-45de-a746-2ea45fd2142f	HCM-SANG-0282-C18	4c86f3ea-e307-42b2-b40a-345fef0a3cd4	HCM-SANG-0282-C18-01A-01D-A80T-32	5efe5629-3e86-5fb4-880d-b77a5552ca7d	'--	bc9c32a4-6f9e-52a6-8fe4-5f4ae1cb2c51	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
HCMI-CMDC	cf3e235e-676c-45de-a746-2ea45fd2142f	HCM-SANG-0282-C18	bffba6a2-22ec-4ca5-801d-a4952f2684b5	HCM-SANG-0282-C18-10A-01D-A80T-32	75e80130-f328-5ff3-b23d-78466d0fc349	'--	5e2bd6ba-c19b-5e0d-9e1e-fd71efa9d978	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
HCMI-CMDC	cf3e235e-676c-45de-a746-2ea45fd2142f	HCM-SANG-0282-C18	f5d947eb-f558-40d8-bb84-a7eea0d05d37	HCM-SANG-0282-C18-85A-01R-A80W-32	f0cdd526-678b-5e6b-9d19-7c4b38210d68	'--	76cdf5a7-55da-5fdb-907d-c36d9ca25c25	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
HCMI-CMDC	cf7c73f3-b680-496d-94e5-22951ef84b79	HCM-BROD-0648-C71	386496b8-6253-47fe-a66f-e4087a6e512a	HCM-BROD-0648-C71-86R	a2864f63-79ed-593a-8a9f-df08323990f7	'--	f43eb3fe-53ab-44e3-957f-340a3c21b7b7	HCM-BROD-0648-C71-86R-01D	'--	'--	'--	DNA	D	'--	0.16	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	'--
HCMI-CMDC	cf7c73f3-b680-496d-94e5-22951ef84b79	HCM-BROD-0648-C71	a27c32bc-467a-4a3b-a937-5780a910df91	HCM-BROD-0648-C71-85R	5a4fcd0e-b823-5dd1-8b8b-e7ffbdf1fe7e	'--	228da141-82cb-4e86-93f6-7039b768ee1d	HCM-BROD-0648-C71-85R-01R	1.77	'--	'--	RNA	R	'--	0.16	mirVana (Allprep DNA) RNA	Yes	2.03	9.5	UV Spec	released	'--
HCMI-CMDC	cf7c73f3-b680-496d-94e5-22951ef84b79	HCM-BROD-0648-C71	a27c32bc-467a-4a3b-a937-5780a910df91	HCM-BROD-0648-C71-85R	80d5a8cd-746e-5371-8e6c-9a7d8791aba2	'--	e3e27793-c60a-4eb0-af75-e85b79a3c5be	HCM-BROD-0648-C71-85R-01D	'--	'--	'--	DNA	D	'--	0.15	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	'--
HCMI-CMDC	cf7c73f3-b680-496d-94e5-22951ef84b79	HCM-BROD-0648-C71	bbd3787b-5f98-4f3c-9696-a5149c2503f2	HCM-BROD-0648-C71-10A	e8d0fa51-0b22-43f8-92a8-f868106a4e10	HCM-BROD-0648-C71-10A-01	e174a95f-1036-4455-90f2-0a05655d55c8	HCM-BROD-0648-C71-10A-01D	'--	'--	'--	DNA	D	'--	0.12	Pre-extracted DNA received by TSS	Yes	'--	'--	PicoGreen	released	'--
HCMI-CMDC	cf7c73f3-b680-496d-94e5-22951ef84b79	HCM-BROD-0648-C71	bc38e499-a263-4fd7-97a3-1f0f59cbe1c7	HCM-BROD-0648-C71-02A	2d630561-47f2-4a6e-8414-30efca9288dd	HCM-BROD-0648-C71-02A-01	87a8fa34-b1f1-459b-acff-06747fed5a53	HCM-BROD-0648-C71-02A-01R	1.83	'--	'--	RNA	R	'--	0.17	mirVana (Allprep DNA) RNA	Yes	2.06	8.9	UV Spec	released	'--
HCMI-CMDC	cf7c73f3-b680-496d-94e5-22951ef84b79	HCM-BROD-0648-C71	bc38e499-a263-4fd7-97a3-1f0f59cbe1c7	HCM-BROD-0648-C71-02A	2d630561-47f2-4a6e-8414-30efca9288dd	HCM-BROD-0648-C71-02A-01	f7d37517-95f0-405b-8f6a-63325b57aa09	HCM-BROD-0648-C71-02A-01D	'--	'--	'--	DNA	D	'--	0.15	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	'--
