,sample_id,inhibitor,auc
22578,17-00667,Quizartinib - Palbociclib,69.0012309139894
22579,17-00667,Quizartinib - Panobinostat,162.513903879171
22580,17-00667,Quizartinib - Trametinib,24.2541338705657
22581,17-00667,Quizartinib - Venetoclax,75.4826143618753
22582,17-00667,RAF265 (CHIR-265),125.399128066093
22583,17-00667,Rapamycin,198.7109495953335
22584,17-00667,Regorafenib (BAY 73-4506),217.881136185499
22585,17-00667,Roscovitine (CYC-202),264.544257608096
22586,17-00667,Ruxolitinib (INCB018424),156.39749960540502
22587,17-00667,Ruxolitinib - JQ1,55.9334154478856
22588,17-00667,Ruxolitinib - Palbociclib,42.165017372406
22589,17-00667,Ruxolitinib - Panobinostat,78.5206589571415
22590,17-00667,Ruxolitinib - Venetoclax,26.1989899228171
22591,17-00667,S31-201,265.182867019224
22592,17-00667,SB-431542,286.327943276273
22593,17-00667,SGX-523,276.717175094427
22594,17-00667,SNS-032 (BMS-387032),112.038243739557
22595,17-00667,SR9011,263.597095463718
22596,17-00667,STO609,274.123022984302
22597,17-00667,SU11274,235.615822302498
22598,17-00667,Saracatinib (AZD0530),278.365831799437
22599,17-00667,Selinexor,97.8713887085376
22600,17-00667,Selumetinib (AZD6244),112.398203375879
22601,17-00667,Sorafenib,255.6455813293015
22602,17-00667,Sorafenib - Entospletinib (GS-9973),156.471922099848
22604,17-00667,Sorafenib - Palbociclib,152.919374819614
22605,17-00667,Sorafenib - Panobinostat,142.572454737799
22606,17-00667,Sorafenib - Venetoclax,64.5405763006741
22607,17-00667,Sunitinib,229.849200492157
22608,17-00667,TG100-115,269.109863888072
22609,17-00667,Tivozanib (AV-951),252.580659500551
22610,17-00667,Tofacitinib (CP-690550),221.277568435354
22611,17-00667,Tozasertib (VX-680),235.675238406009
22612,17-00667,Trametinib (GSK1120212),63.7125885133824
22613,17-00667,Trametinib - JQ1,112.129274599023
22614,17-00667,Trametinib - Palbociclib,55.9841193568796
22615,17-00667,Trametinib - Panobinostat,155.661558788847
22616,17-00667,Trametinib - Venetoclax,53.7657548785486
22617,17-00667,VX-745,256.142702469364
22618,17-00667,Vandetanib (ZD6474),278.494753306608
22619,17-00667,Vandetanib - Vemurafenib,38.5824840473877
22620,17-00667,Vargetef,203.004190811802
22621,17-00667,Vatalanib (PTK787),249.396488805144
22622,17-00667,Vemurafenib (PLX-4032),284.9584795216815
22623,17-00667,Venetoclax,123.201197939923
22624,17-00667,Venetoclax - Artemisinin ,140.751821801251
22625,17-00667,Venetoclax - Ibrutinib,123.367113601533
22626,17-00667,Venetoclax - JQ1,55.5033945796717
22627,17-00667,Venetoclax - Palbociclib,47.6204406954469
22628,17-00667,Venetoclax - Panobinostat,9.23912862185112
22629,17-00667,Vismodegib (GDC-0449),248.83604956603
22630,17-00667,Volasertib (BI-6727),154.153129996358
22631,17-00667,XAV-939,215.421153172188
22632,17-00667,YM-155,246.897306634107
22633,17-00676,17-AAG (Tanespimycin),166.011502532573
22634,17-00676,A-674563,114.341266393963
22635,17-00676,AGI-5198,286.327943276273
22636,17-00676,AGI-6780,286.327943276273
22637,17-00676,AT7519,184.334175994764
22638,17-00676,AZD1152-HQPA (AZD2811),254.161708589814
22639,17-00676,AZD1480,228.852638348906
22640,17-00676,Afatinib (BIBW-2992),197.904541336039
22641,17-00676,Alisertib (MLN8237),238.754515196657
22642,17-00676,Alisertib - Crizotinib,83.0961637950021
22643,17-00676,Arsenic Trioxide,182.280932561177
22644,17-00676,Artemisinin,286.327943276273
22645,17-00676,Axitinib (AG-013736),252.345807001619
22646,17-00676,Azacytidine,254.272975523528
22647,17-00676,BEZ235,118.097745167743
22648,17-00676,BMS-345541,253.615794573164
22649,17-00676,Bay 11-7085,286.327943276273
22650,17-00676,Bortezomib (Velcade),136.339883316481
22651,17-00676,Bosutinib (SKI-606),242.506545588561
22652,17-00676,CI-1040 (PD184352),118.251247202685
22653,17-00676,CYT387,191.462515790623
22654,17-00676,Cabozantinib,253.545462944753
22655,17-00676,Cabozantinib - Ruxolitinib,100.870246431082
22656,17-00676,Canertinib (CI-1033),238.690339165327
22657,17-00676,Cediranib (AZD2171),248.630761072439
22659,17-00676,Crizotinib (PF-2341066),236.426662051101
22660,17-00676,Cytarabine,124.862410494737
22661,17-00676,Cytarabine - Nutlin 3a,58.8918071734945
22662,17-00676,DBZ,286.327943276273
22663,17-00676,Dasatinib,244.191632148941
22664,17-00676,Dasatinib - Venetoclax,1.59637332887228
22665,17-00676,Doramapimod (BIRB 796),167.685002399462
22666,17-00676,Doramapimod - JQ1,107.265495812106
22667,17-00676,Doramapimod - Palbociclib,33.3783979148088
22668,17-00676,Doramapimod - Panobinostat,80.7005440799574
22669,17-00676,Doramapimod - Venetoclax,105.567921552899
22670,17-00676,Dovitinib (CHIR-258),231.631715168515
22671,17-00676,Elesclomol,3.51601335416404
22672,17-00676,Entospletinib (GS-9973),253.767034476333
22673,17-00676,Entrectinib,216.728976156962
22674,17-00676,Erlotinib,257.842664111089
22675,17-00676,Flavopiridol,24.4423520904342
22676,17-00676,Foretinib (XL880),209.689904471688
22677,17-00676,GDC-0879,257.50808901578
22679,17-00676,GSK-1838705A,243.402195714475
22680,17-00676,GSK-1904529A,283.45215618577
22681,17-00676,GSK690693,274.813086094255
22682,17-00676,GW-2580,252.231158599168
22683,17-00676,Gefitinib,263.341876188999
22684,17-00676,Gilteritinib,152.740182472529
22685,17-00676,H-89,91.766456918546
22686,17-00676,INK-128,103.976888927195
22687,17-00676,Ibrutinib (PCI-32765),275.075419934048
22688,17-00676,Ibrutinib - Quizartinib,187.126010647114
22689,17-00676,Idelalisib,225.62808057867
22690,17-00676,Idelalisib - JQ1,164.331440255251
22691,17-00676,Idelalisib - Palbociclib,8.08597032154062e-09
22692,17-00676,Idelalisib - Panobinostat,108.115820518467
22693,17-00676,Idelalisib - Quizartinib,163.605034108256
22694,17-00676,Idelalisib - Ruxolitinib,8.08597032154062e-09
22695,17-00676,Idelalisib - Trametinib,8.08597032154062e-09
22696,17-00676,Idelalisib - Venetoclax,119.777014764743
22697,17-00676,Imatinib,278.032360464871
22698,17-00676,Indisulam,167.848105209776
22699,17-00676,JAK Inhibitor I,131.874304772836
22700,17-00676,JNJ-38877605,257.975409633762
22701,17-00676,JNJ-7706621,239.492665403645
22702,17-00676,JQ1,145.396228629992
22703,17-00676,JQ1 - Palbociclib,8.08597032154062e-09
22704,17-00676,JQ1 - Panobinostat,117.286552995138
22705,17-00676,KI20227,238.625651968318
22706,17-00676,KU-55933,274.405178676153
22707,17-00676,KW-2449,271.211036452854
22708,17-00676,LY-333531,234.102348607085
22709,17-00676,Lapatinib,249.598135694297
22710,17-00676,Lenalidomide,285.973069224146
22711,17-00676,Lenvatinib,274.866233885231
22712,17-00676,Linifanib (ABT-869),181.349591632623
22713,17-00676,MK-2206,132.354360305529
22714,17-00676,MLN120B,271.446892449048
22715,17-00676,MLN8054,247.921138222607
22716,17-00676,Masitinib (AB-1010),263.314840813503
22717,17-00676,Motesanib (AMG-706),249.130994181741
22718,17-00676,NVP-ADW742,71.5749146724965
22719,17-00676,NVP-TAE684,248.227286325572
22720,17-00676,Neratinib (HKI-272),190.51983304327
22721,17-00676,Nutlin 3a,220.226299586243
22722,17-00676,OTX-015,133.338076800206
22723,17-00676,Olaparib,258.734150058185
22724,17-00676,PD173955,235.100771224063
22725,17-00676,PHA-665752,262.313619298599
22726,17-00676,PHT-427,273.095425823814
22727,17-00676,PI-103,157.413485189708
22728,17-00676,PP242,65.6620519440933
22729,17-00676,PRT062607,221.795075247502
22730,17-00676,Palbociclib,253.446265571654
22731,17-00676,Panobinostat,5.16488095876899
22732,17-00676,Panobinostat - Palbociclib,156.956106614831
22733,17-00676,Pazopanib (GW786034),243.768109815213
22734,17-00676,Pelitinib (EKB-569),217.302238168511
22735,17-00676,Ponatinib (AP24534),249.385696416597
22736,17-00676,Quizartinib (AC220),225.317860909412
22737,17-00676,Quizartinib - JQ1,281.560526933284
22738,17-00676,Quizartinib - Palbociclib,124.187511349418
22739,17-00676,Quizartinib - Panobinostat,79.6293419986269
22740,17-00676,Quizartinib - Trametinib,112.467093418695
22741,17-00676,Quizartinib - Venetoclax,38.0714365045303
22742,17-00676,RAF265 (CHIR-265),174.241471904227
22743,17-00676,Rapamycin,179.220031186428
22744,17-00676,Regorafenib (BAY 73-4506),211.128227074654
22745,17-00676,Roscovitine (CYC-202),269.975387293361
22746,17-00676,Ruxolitinib - JQ1,8.08597032154062e-09
22747,17-00676,Ruxolitinib - Palbociclib,16.021110194951
22748,17-00676,Ruxolitinib - Panobinostat,80.3166380666136
22749,17-00676,Ruxolitinib - Venetoclax,8.08597032154062e-09
22750,17-00676,S31-201,286.327943276273
22751,17-00676,SB-431542,286.236458184285
22752,17-00676,SGX-523,276.783911722149
22753,17-00676,SNS-032 (BMS-387032),138.383649997283
22754,17-00676,SR9011,267.322934437815
22755,17-00676,STO609,285.259516673381
22756,17-00676,SU11274,221.65882539751
22757,17-00676,Saracatinib (AZD0530),276.733596863418
22758,17-00676,Selinexor,70.4203740832393
22759,17-00676,Selumetinib (AZD6244),60.0139882307826
22760,17-00676,Sorafenib,236.494109107716
22761,17-00676,Sorafenib - Entospletinib (GS-9973),148.834581330778
22762,17-00676,Sorafenib - JQ1,90.5369193979969
22763,17-00676,Sorafenib - Panobinostat,211.901743644587
22764,17-00676,Sorafenib - Venetoclax,79.8576040429728
22765,17-00676,Sunitinib,258.58907188606
22766,17-00676,TG100-115,285.774583488346
22767,17-00676,Tivozanib (AV-951),117.942894728909
22768,17-00676,Tofacitinib (CP-690550),197.467903945996
22769,17-00676,Tozasertib (VX-680),222.879013221875
22770,17-00676,Trametinib (GSK1120212),1.23591224522322
22771,17-00676,Trametinib - JQ1,82.7880354872516
22772,17-00676,Trametinib - Palbociclib,73.4724755041405
22773,17-00676,Trametinib - Panobinostat,124.459914684767
22774,17-00676,Trametinib - Venetoclax,190.475049418372
22775,17-00676,VX-745,247.422032013479
22776,17-00676,Vandetanib (ZD6474),265.355003084954
22777,17-00676,Vandetanib - Vemurafenib,209.365732143612
22778,17-00676,Vargetef,275.273424424323
22779,17-00676,Vatalanib (PTK787),263.017521906658
22780,17-00676,Vemurafenib (PLX-4032),275.184033562109
22781,17-00676,Venetoclax,268.685141917844
22782,17-00676,Venetoclax - Artemisinin,263.81570518643
22783,17-00676,Venetoclax - Ibrutinib,232.545560351581
22784,17-00676,Venetoclax - JQ1,8.27955133193073
22785,17-00676,Venetoclax - Palbociclib,23.4428984312196
22786,17-00676,Venetoclax - Panobinostat,50.7818281844747
22787,17-00676,Vismodegib (GDC-0449),245.610068911186
22788,17-00676,Volasertib (BI-6727),105.364254075878
22789,17-00676,XAV-939,230.112342094482
22790,17-00676,YM-155,186.321887089308
22791,17-00678,17-AAG (Tanespimycin),187.713937879949
22792,17-00678,A-674563,183.975389302805
22793,17-00678,AGI-5198,241.076334173743
22794,17-00678,AGI-6780,223.278648106874
22795,17-00678,AT7519,133.159455014915
22796,17-00678,AZD1152-HQPA (AZD2811),215.450316030962
22797,17-00678,AZD1480,246.827934339654
22798,17-00678,Afatinib (BIBW-2992),222.514384362522
22799,17-00678,Alisertib (MLN8237),277.269141247361
22800,17-00678,Alisertib - Crizotinib,127.260724365965
22801,17-00678,Arsenic Trioxide,168.501003641887
22802,17-00678,Artemisinin,286.327943276273
22803,17-00678,Axitinib (AG-013736),189.260922956197
22804,17-00678,Azacytidine,181.769662150256
22805,17-00678,BEZ235,130.688588294304
22806,17-00678,BMS-345541,275.685014053707
22807,17-00678,Bay 11-7085,263.152183070962
22808,17-00678,Bortezomib (Velcade),128.723273828043
22809,17-00678,Bosutinib (SKI-606),283.607864680788
22810,17-00678,CHIR-99021,286.327943276273
22811,17-00678,CI-1040 (PD184352),262.88154088037
22812,17-00678,CYT387,230.581654945685
22813,17-00678,Cabozantinib,181.312727865427
22814,17-00678,Cabozantinib - Ruxolitinib,122.898587044033
22815,17-00678,Canertinib (CI-1033),251.354356263104
22816,17-00678,Cediranib (AZD2171),249.665653231113
22818,17-00678,Crizotinib (PF-2341066),229.698716880934
22819,17-00678,Cytarabine,109.889586761161
22820,17-00678,Cytarabine - Nutlin 3a,43.8509596908939
22821,17-00678,DBZ,278.855577844107
22822,17-00678,Dasatinib,223.670883250792
22823,17-00678,Dasatinib - Venetoclax,16.0155354524415
22824,17-00678,Doramapimod (BIRB 796),212.09784131959
22825,17-00678,Doramapimod - JQ1,112.543460964007
22826,17-00678,Doramapimod - Palbociclib,40.5653444350316
22827,17-00678,Doramapimod - Panobinostat,116.371231586449
22828,17-00678,Doramapimod - Venetoclax,88.9362679415073
22829,17-00678,Dovitinib (CHIR-258),153.031557731449
22830,17-00678,Elesclomol,57.9438374775875
22831,17-00678,Entospletinib (GS-9973),172.958353219581
22832,17-00678,Entrectinib,221.334300413235
22833,17-00678,Erlotinib,248.013985633942
22835,17-00678,Flavopiridol,71.2368619748125
22836,17-00678,Foretinib (XL880),146.357679456683
22837,17-00678,GDC-0879,286.327943276273
22838,17-00678,GDC-0941,132.158236212039
22839,17-00678,GSK-1838705A,275.856995630068
22840,17-00678,GSK-1904529A,278.084811209809
22841,17-00678,GSK690693,266.680488106364
22842,17-00678,GW-2580,202.173372791159
22843,17-00678,Gefitinib,260.053518338422
22844,17-00678,Gilteritinib,208.133069956569
22845,17-00678,H-89,215.472977395631
22846,17-00678,INK-128,130.997767066229
22847,17-00678,Ibrutinib (PCI-32765),200.057786642978
22848,17-00678,Ibrutinib - Quizartinib,157.094139594592
22849,17-00678,Idelalisib,216.215165843202
22850,17-00678,Idelalisib - JQ1,164.760084414929
22851,17-00678,Idelalisib - Palbociclib,182.774402774612
22852,17-00678,Idelalisib - Panobinostat,77.5734071036917
22853,17-00678,Idelalisib - Quizartinib,51.3595100883559
22854,17-00678,Idelalisib - Ruxolitinib,12.0659111053345
22855,17-00678,Idelalisib - Trametinib,8.17251981317709
22856,17-00678,Idelalisib - Venetoclax,78.2143728925194
22857,17-00678,Imatinib,242.648290263818
22858,17-00678,Indisulam,241.34839903745
22859,17-00678,JAK Inhibitor I,201.741552871759
22860,17-00678,JNJ-38877605,226.511356251728
22861,17-00678,JNJ-7706621,260.35429182299
22862,17-00678,JQ1,144.114389536896
22863,17-00678,JQ1 - Palbociclib,148.308518323942
22864,17-00678,JQ1 - Panobinostat,106.500605134159
22865,17-00678,KI20227,123.94500786213
22866,17-00678,KU-55933,265.050483793261
22867,17-00678,KW-2449,251.411132338691
22868,17-00678,LY-333531,227.744619756282
22869,17-00678,Lapatinib,226.644845307499
22870,17-00678,Lenalidomide,277.366232136666
22871,17-00678,Lenvatinib,187.71485140367
22872,17-00678,Linifanib (ABT-869),166.926765064015
22873,17-00678,MGCD-265,263.762484449086
22874,17-00678,MK-2206,161.053959736278
22875,17-00678,MLN120B,285.873612297365
22876,17-00678,MLN8054,285.688309958295
22877,17-00678,Masitinib (AB-1010),253.035370443449
22878,17-00678,Midostaurin,244.63627029736
22879,17-00678,Motesanib (AMG-706),165.24132367908
22880,17-00678,NF-kB Activation Inhibitor,153.646634419063
22881,17-00678,NVP-ADW742,216.113167754366
22882,17-00678,NVP-TAE684,256.088203406117
22883,17-00678,Neratinib (HKI-272),141.071024415017
22884,17-00678,Nilotinib,217.89502724459
22885,17-00678,Nutlin 3a,172.193278281937
22886,17-00678,OTX-015,99.9201941146958
22887,17-00678,Olaparib,286.327943276273
22888,17-00678,PD173955,248.595572982194
22889,17-00678,PHA-665752,286.327943276273
22890,17-00678,PHT-427,227.761367918537
22891,17-00678,PI-103,134.70456182538
22892,17-00678,PP242,159.365770015359
22893,17-00678,PRT062607,269.838512803376
22894,17-00678,Palbociclib,264.577971464654
22895,17-00678,Panobinostat,37.422033800237
22896,17-00678,Panobinostat - Palbociclib,50.1776398407797
22897,17-00678,Pazopanib (GW786034),246.055642625995
22898,17-00678,Pelitinib (EKB-569),136.364875058813
22899,17-00678,Ponatinib (AP24534),228.163735052926
22900,17-00678,Quizartinib (AC220),206.448305594493
22901,17-00678,Quizartinib - JQ1,253.221856952617
22902,17-00678,Quizartinib - Palbociclib,53.2696170183566
22903,17-00678,Quizartinib - Panobinostat,200.755141560517
22904,17-00678,Quizartinib - Trametinib,44.1503273738268
22905,17-00678,Quizartinib - Venetoclax,148.856283552883
22906,17-00678,RAF265 (CHIR-265),95.5203994943697
22907,17-00678,Rapamycin,148.498804749885
22908,17-00678,Regorafenib (BAY 73-4506),189.088213333688
22909,17-00678,Roscovitine (CYC-202),253.739679720307
22911,17-00678,Ruxolitinib - JQ1,136.830509059523
22912,17-00678,Ruxolitinib - Palbociclib,17.578260147761
22913,17-00678,Ruxolitinib - Panobinostat,31.6854732241405
22914,17-00678,Ruxolitinib - Venetoclax,130.007303301115
22915,17-00678,S31-201,158.658056649799
22916,17-00678,SB-431542,261.28523181315
22917,17-00678,SGX-523,278.762216914505
22918,17-00678,SNS-032 (BMS-387032),47.9018826995064
22919,17-00678,SR9011,266.728021070715
22920,17-00678,STO609,276.428209862104
22921,17-00678,SU11274,230.950963956058
22922,17-00678,Saracatinib (AZD0530),231.30015591274
22923,17-00678,Selinexor,180.046434458581
22924,17-00678,Selumetinib (AZD6244),223.098583419884
22925,17-00678,Sorafenib,213.361879892361
22926,17-00678,Sorafenib - Entospletinib (GS-9973),250.019560845126
22927,17-00678,Sorafenib - JQ1,156.239975106013
22928,17-00678,Sorafenib - Palbociclib,63.1624858775161
22929,17-00678,Sorafenib - Panobinostat,176.319209803575
22930,17-00678,Sorafenib - Venetoclax,15.4527186760792
22932,17-00678,TG100-115,209.982154156835
22933,17-00678,Tivozanib (AV-951),188.96962160989
22934,17-00678,Tofacitinib (CP-690550),253.581961258676
22935,17-00678,Tozasertib (VX-680),286.327943276273
22936,17-00678,Trametinib (GSK1120212),193.983759362596
22937,17-00678,Trametinib - JQ1,208.05448068462
22938,17-00678,Trametinib - Palbociclib,11.0622208681081
22939,17-00678,Trametinib - Panobinostat,241.794193992397
22940,17-00678,Trametinib - Venetoclax,4.30063833595503
22941,17-00678,VX-745,210.047063060543
22942,17-00678,Vandetanib (ZD6474),284.634763553438
22943,17-00678,Vandetanib - Vemurafenib,33.6098749930281
22944,17-00678,Vargetef,286.327943276273
22945,17-00678,Vatalanib (PTK787),251.244264838856
22946,17-00678,Vemurafenib (PLX-4032),254.807901891772
22947,17-00678,Venetoclax,83.9235468939065
